LINK ID,Final_Capacity
1016643,284.7336374960708
1016644,245.8939090613431
1016645,5665.195310340045
1016646,253.4947689985877
1016647,748.0684559204299
1016648,574.0733859191569
1016649,841.6429167919241
1016650,763.9503476640473
1016651,84.25153139640709
1016652,43.72932060964406
1016653,550.3551293572458
1016654,570.6829826478826
1016656,635.0177924176402
1016657,83.23770337439886
1016658,194.52906490078504
1016660,460.2600490685081
1016661,375.04063394139587
1016662,67.10720931799024
1016663,90.52735466395671
1016664,20.367775279378698
1016665,20.462404114522972
1016666,16.096324050463284
1016667,148.1964646064191
1016668,226.2760195346281
1016671,178.2005386617244
1016672,190.2258747663907
1016673,102.1958568389118
1016674,135.56897361313278
1016675,265.1924345524866
1016676,278.5497056817836
1016677,237.59196705168384
1016678,223.31950694712077
1016679,662.9035713212056
1016680,1341.4381663549532
1016681,1079.857605433567
1016683,16.426680874521267
1016684,346.7490173042204
1016685,115.0239687324441
1016686,2852.3048191758307
1016687,3052.783985264035
1016688,2681.2123628881286
1016693,515.4172297155919
1016695,50.36930489560663
1016699,528.1010914790356
1016706,66.67317574518486
1016707,1921.3739655091942
1016712,138.97249226668382
1016713,111.49960554901527
1016714,2062.811627722826
1016715,1581.0599461707604
1016719,1198.077671543141
1016721,355.8419284508193
1016726,11279.085038995598
1016727,1047.4403860887119
1016728,1575.7830395323645
1016729,1373.7375603995529
1016730,2511.0343153404538
1016731,2227.5029040360214
1016734,43.77755868057402
1016735,35.92731220855895
1016736,41.99765151465465
1016737,935.7239355014465
1016738,929.1086671234544
1016739,2649.795620127976
1016740,315.5933310881336
1016741,1252.298508534651
1016742,45.852146871188026
1016755,9.315168092077215
1016756,15.867597240914906
1016757,14.494173242761706
1016758,3075.8389020053196
1016759,2415.6325413382506
1016763,930.7136143923836
1016764,1038.2692928907545
1016766,3226.3258743076203
1016768,31.1153147531573
1016772,3447.327452770921
1016775,109.16190070989383
1016776,112.98829858365771
1016777,771.5592849217599
1016778,656.217593103941
1016826,34.49558405960875
1016827,27.302135688557662
1016828,219.48069182398453
1016829,1973.221068063953
1016830,2451.0609731668524
1016831,147.93838373407192
1016832,168.43548414711236
1016833,141.19993265672508
1016834,124.51995678987834
1016835,2057.6804898766673
1016836,2693.2945642297746
1016844,245.94528140013014
1016845,939.2698812746181
1016846,309.8565632285664
1016847,174.47473236989228
1016848,180.11140736881765
1016849,132.74951910244718
1016850,112.30314175068466
1016851,369.2202567800979
1016854,866.2939061849195
1016855,425.9281160892859
1016860,3984.12365844556
1016861,3437.328124967936
1016862,42.252123641961205
1016863,66.87687981520642
1016864,331.74956404313616
1016866,59.41327009562098
1016867,42.33972582977884
1016868,297.2696242626384
1016869,17.210947518737257
1016873,467.7641295514072
1016874,480.61877063415466
1016877,1959.3543644588542
1016878,424.3687707908748
1016879,221.38942604641898
1016880,3119.6501475310392
1016881,758.3715584995158
1016882,909.6419316024571
1016886,141.96787863590976
1016887,2731.450041072178
1016888,2072.1926792251315
1016890,20.567668433404002
1016891,667.4346735032481
1016908,13.469380116776918
1016911,159.18298930629842
1016912,22.246747825926874
1016913,79.82084165454411
1016914,32.32881067540169
1016915,152.2543560036744
1016917,115.0524213043973
1016918,26.46438970523677
1016923,5546.593237468552
1016924,5287.760986840249
1016925,2639.1592413689978
1016926,2786.326846193446
1016930,177.66504011619526
1016931,169.46018554091376
1016932,64.26950877722427
1016941,68.01249339077117
1016942,99.30997241303074
1016943,55.05024348054366
1016946,12.875866949072593
1016947,118.92629463277324
1016952,139.793938378012
1016953,209.46592252048
1016955,351.12368323529245
1016960,194.6373405270882
1016961,146.2015037866397
1016962,2861.2238997621957
1016963,2979.1971831381743
1016968,420.1866760241983
1016969,1527.4630235354773
1016970,128.59742507722697
1016971,126.56571471954582
1016972,33.95420977299297
1016973,66.29725552226165
1016974,1273.8957682081175
1016976,874.9726883136369
1016980,914.4732296572372
1016981,957.1842331316433
1016983,13.938477068617592
1016984,88.68656492497657
1017000,46.47211159852309
1017001,1316.0582814982647
1017002,497.9472001816291
1017003,42.60187856251253
1017004,21.948722613515482
1017005,113.88202338648998
1017006,22.057797115614157
1017007,1003.1130603442932
1017008,723.5673105899664
1017009,7.243044296824388
1017018,56.25833179522875
1017019,20.88838332157109
1017033,232.30187856806734
1017034,128.88448817717966
1017035,1728.0924603607216
1017037,66.59500171228646
1017058,355.34789599630204
1017060,1061.9007847467021
1017061,1218.7695144152742
1017062,317.4173439879364
1017063,9.897722865679476
1017064,119.82461050690476
1017065,25.807757886461197
1017066,45.54962630326614
1017067,10.2888078449267
1017068,31.046365678687334
1017079,329.4710727616467
1017080,44.92479606519069
1017081,145.1713161095154
1017082,49.874475018953675
1017089,290.3874561142872
1017090,172.67226795925046
1017099,46.93281329984235
1017100,1087.4327563157071
1017106,144.36185057539905
1017107,991.6292200803432
1017108,14.617935549589184
1017109,889.9777818691259
1017110,1029.278737610277
1017111,18.56695248177419
1017112,320.355604020466
1017117,10.985445750464153
1017118,47.241974983260846
1017120,9.772192222218896
1017121,31.814017257761225
1017122,189.08245834362725
1017123,948.559846074312
1017124,51.71437790072769
1017128,67.03197743482299
1017131,184.89762903157882
1017132,65.03670714619187
1017135,476.13280292926004
1017136,457.5786697040791
1017137,1332.5200797016894
1017138,5338.144305739469
1017139,15.972286697457601
1017140,217.7483370153625
1017141,131.97314798214876
1017146,2376.2159027251464
1017147,1697.553570353101
1017148,275.7167447148515
1017149,272.3436650907122
1017150,603.9397545271901
1017151,218.76880967594778
1017152,177.7764276218265
1017153,387.8958125174506
1017154,5890.978885327073
1017155,1544.7990682648065
1017156,82.15239255705747
1017157,67.9914994531108
1017158,899.9449457237904
1017161,373.3345954778298
1017162,4318.533640977237
1017163,5100.252611202337
1017164,514.6237066802947
1017165,3447.49548955994
1017166,854.2347099268811
1017167,1060.709393684849
1017172,430.70145831179224
1017173,317.0084791315566
1017174,231.80007685318554
1017176,469.7411191060282
1017177,694.6175800578477
1017178,180.0842601868852
1017179,1024.47150668997
1017184,2582.922010133835
1017185,3627.9837412782335
1017186,196.99991332855006
1017187,149.15870387934842
1017188,392.24354516122077
1017189,485.9758441361699
1017190,168.9992307944929
1017191,311.0195808467978
1017194,2393.1250443222734
1017195,1035.7074870504555
1017197,445.6372609592149
1017199,251.89252819728839
1017200,1293.5897235893244
1017201,650.8755715223305
1017202,117.92781226287379
1017203,218.38953339544906
1017204,47.37590520595675
1017208,818.100886700747
1017209,863.844170741622
1017210,180.8617495260855
1017211,1328.501469951514
1017212,251.55912934807583
1017215,100.14684329368602
1017220,1363.119309828588
1017223,75.82145737980505
1017224,731.2014560362685
1017225,1342.7940624317223
1017226,50.18510418906432
1017227,8.210013919715703
1017230,59.24693521333248
1017233,800.9880372957581
1017241,306.5834309507099
1017243,102.33946926951069
1017244,151.02967689533708
1017246,913.294469595691
1017250,643.0551385292166
1017251,590.971113777638
1017252,1156.0792831287552
1017253,1400.3543467209342
1017254,2065.301816416759
1017255,2637.797859103007
1017256,60.367082308059146
1017257,2983.930373940924
1017258,2231.6116676263755
1017259,163.9021822506413
1017260,1583.2973874463817
1017261,2006.1174647567125
1017266,2308.1391841174072
1017268,225.92441846149362
1017269,12320.41451291556
1017270,42690.03600904401
1017271,893.876972276965
1017274,15292.114032794023
1017275,24.82181264324179
1017282,24.907154210428704
1017293,58.25721038741026
1017294,15.153180069185915
1017296,51.63925829632853
1017297,140.99477524072591
1017298,227.14425098794632
1017299,168.44749627009892
1017300,116.02101139023425
1017301,16.041453407593906
1017302,25.95499215333739
1017324,70.75256066924514
1017325,84.8648417372485
1017326,195.0057920482376
1017329,13.59446886848269
1017330,47.4238564512358
1017331,111.17404468677482
1017332,1174.2768961581846
1017333,1338.13206830723
1017334,355.0254992025259
1017335,292.68749659556346
1017336,505.3870347451315
1017337,527.6167441834325
1017338,338.37089724744914
1017339,333.8405089646516
1017340,133.1885290490963
1017345,572.1769291805152
1017346,880.3994988765896
1017347,408.2160668889549
1017348,1000.9064167077468
1017350,1138.9076935739333
1017351,364.2046136367394
1017352,695.494230961072
1017353,96.87939340491756
1017354,10089.118501383366
1017355,255.1815916114093
1017356,179.03982170337477
1017357,3626.727067165395
1017358,2549.359683093582
1017359,256.79740323931543
1017360,2799.0095611875895
1017361,1813.514221394538
1017362,4039.151509877456
1017367,159.94953945768026
1017369,264.14029681773076
1017370,359.00669346586744
1017371,816.319972236015
1017372,47657.860925107336
1017374,179.267205219669
1017375,767.2337269183212
1017376,1869.926628400749
1017377,187.8757910936253
1017378,260.61394367784106
1017379,134.63187308077005
1017380,751.1521711598207
1017383,188.03390005132005
1017384,1045.4499191795826
1017389,660.2194342543017
1017390,1510.1928897597963
1017392,1470.6296999447668
1017397,1094.7038401458549
1017398,347.6161478528025
1017399,5421.7639076249025
1017400,5104.298885052403
1017401,4437.904186748729
1017402,766.5295325416012
1017403,2446.803160456686
1017404,2094.7583869702025
1017405,430.1355966027735
1017406,777.229189750627
1017408,5232.7367170041525
1017410,2305.731353928994
1017411,2720.5549625970634
1017412,2456.6371182669013
1017414,643.990498183821
1017415,584.1936619686935
1017416,247.22490014696118
1017417,2372.6659715311334
1017418,2067.493783535339
1017419,231.8910857658754
1017420,4028.4801782158474
1017421,4252.7290401288155
1017422,552.0786656246645
1017423,546.8909168981875
1017424,181.54863361718031
1017426,1112.374445090616
1017427,639.8647833110431
1017428,2350.9036279617944
1017429,408.51197367467887
1017430,20.31256447832157
1017431,578.020928011186
1017432,478.63332006434234
1017433,140.8375170565238
1017434,461.6003467769552
1017435,3304.645493354311
1017436,1672.4623138842765
1017437,494.5804863910093
1017438,398.7603469578918
1017439,1530.3765238821259
1017440,1025.7829505368206
1017441,2014.6314086210239
1017442,3205.384438188038
1017445,211.5817144909904
1017451,3021.635471398527
1017452,691.9239201353051
1017454,1645.891372842983
1017457,3002.1356360591003
1017458,3301.6242825505688
1017459,3079.9526994775315
1017460,2609.7274415749444
1017461,223.2713608600458
1017462,249.3322976941995
1017463,3022.5592431223236
1017464,2549.1236174445853
1017470,2087.0741747199286
1017471,1254.3919129424798
1017472,2677.2056748380746
1017473,54.637112986632026
1017474,1089.313029135016
1017479,2042.64758138257
1017481,1118.4065663423096
1017486,51.24751222689249
1017489,1168.991036754294
1017490,1040.8679796124418
1017493,1061.5050922755834
1017495,61.40939707352469
1017496,686.2590276339744
1017497,663.004960473437
1017498,99.67525603581358
1017499,196.13136794523294
1017500,174.8290962685914
1017501,1124.0756620042587
1017503,6001.353311046603
1017504,159.6363432694508
1017505,494.22970237930735
1017506,577.9014457712946
1017507,910.3551764351266
1017508,218.8078894296731
1017509,275.2490186608499
1017510,16130.143189574406
1017511,317.42145590633254
1017512,422.8549376229285
1017513,506.7464786658349
1017514,908.4990107655235
1017515,5918.7130543147305
1017516,6861.199996980559
1017517,548.3204885473403
1017518,588.0262956111228
1017519,74.3804142833276
1017520,74.61346246266807
1017521,7.762627903433988
1017522,77.56788338216936
1017523,1185.226183574778
1017524,1449.9617998959577
1017525,1565.4336841389256
1017526,1195.6428407263918
1017527,2951.6089463391936
1017528,4157.226075488284
1017529,35.04296842135452
1017530,447.8246162211021
1017531,430.71717858989126
1017532,864.7762187703165
1017533,139.2043842550122
1017534,1447.8896097290185
1017536,118.0089618120239
1017537,81.06375453827805
1017538,1164.0365565873144
1017539,385.6958055159448
1017540,210.33056878340568
1017541,197.5581329911828
1017542,1697.4303051160898
1017543,281.9660259740929
1017544,156.2452655667434
1017545,260.55377444420606
1017547,103.2641914104898
1017548,614.3355528394303
1017551,113.88077015672742
1017552,23780.519448231542
1017555,92.44344979451509
1017556,10451.903406953688
1017557,9775.447214454756
1017558,22586.1427546346
1017559,5743.865880813767
1017560,117.73230507445297
1017561,7714.062179579462
1017562,51.16392163793415
1017563,68.77558865935089
1017566,1939.4159504626784
1017568,14297.453314994551
1017569,933.1921906390015
1017570,567.9593127412543
1017571,816.9690455867202
1017572,867.2818916790593
1017573,14870.80289278508
1017576,381.74583978074895
1017577,3177.0418325340484
1017578,4112.644435742479
1017579,6367.713596440155
1017580,5518.499343938067
1017581,12289.856804333529
1017582,223.47641893445453
1017583,22.643082911835194
1017584,20.86922856569313
1017585,95.00188028962788
1017586,149.29202985657426
1017587,217.53391412618075
1017588,2740.229276287822
1017589,211.07526584116428
1017590,597.2200964836547
1017591,283.12837373001696
1017592,26.77400168557565
1017593,62.762034040538914
1017594,165.67057779491395
1017595,230.90189263628437
1017596,52.74968678501474
1017606,718.072741664356
1017607,136.14551331312646
1017608,67.55191779577767
1017609,145.22306100944425
1017610,384.6080382602785
1017611,721.1946982450844
1017612,18.654704167194726
1017613,253.0639497430852
1017614,360.76245159716626
1017615,301.9643871524629
1017616,341.51766100601236
1017617,1110.7410884939327
1017619,982.9606356543868
1017620,1012.1510170476641
1017621,1435.4183243731215
1017622,279.4174392898207
1017624,59.944159165008685
1017625,77.08937593624758
1017626,353.5258021493508
1017627,890.4960508710982
1017628,937.1859093449928
1017629,84.9436967801208
1017630,650.422857645778
1017631,2436.96436235894
1017632,1846.7729154447031
1017633,944.8135688762807
1017634,1397.0133530842008
1017636,4535.001053061313
1017637,2351.3638499586727
1017639,1204.999257882838
1017640,42965.32982894575
1017641,252.7929741459072
1017642,3564.1982698722522
1017643,5344.282152391284
1017644,6191.236315420746
1017645,4905.931284812188
1017646,5537.922852086643
1017647,5454.0048843242985
1017648,2787.3579268286367
1017649,2184.924925850163
1017651,1726.6625351338446
1017652,2139.428495681761
1017653,261.16753722011947
1017654,4777.611599069263
1017655,4903.101926824836
1017656,156.35268172017444
1017657,2890.8787089176026
1017658,2462.7464444973666
1017660,262.85924021526546
1017661,45.783934630892965
1017662,84.38946400178925
1017667,162.00834749223992
1017668,372.19486003620494
1017671,869.9559336384967
1017672,444.3721368605167
1017675,15.445680649759778
1017676,69.3345470915874
1017677,801.2946873319133
1017678,1876.1194952550743
1017679,2259.520498329338
1017680,394.4338051677767
1017681,423.4936218730721
1017682,245.0354211188069
1017683,109.83451198510156
1017684,278.5995937010495
1017685,815.5863332179754
1017686,599.2428333070815
1017687,1260.4810553939456
1017688,498.5783254835585
1017689,237.79439207216544
1017690,145.02292570668817
1017691,184.41591135142417
1017692,73.66129679315738
1017693,214.22176347452114
1017694,337.8560915577557
1017695,89.13070946799982
1017698,245.59318724077642
1017699,447.5444760434177
1017700,1472.716407917771
1017702,307.87404606632913
1017703,458.493942205123
1017704,101.2814023134409
1017705,415.3174208461655
1017706,615.7321494698792
1017707,132.51391443913678
1017708,6945.681471144096
1017709,5038.325298182737
1017710,5898.651532852783
1017711,8647.817802089496
1017712,16616.521774776542
1017713,380.56726357102076
1017714,662.6065177317674
1017715,1230.9029124614597
1017716,3929.1101697922995
1017717,6449.8439420886525
1017718,709.7335796458374
1017719,702.540052351763
1017720,1606.6028351119385
1017721,925.9155540984441
1017722,86.2963953325974
1017723,39.70406018493907
1017724,339.9671557624446
1017725,733.6735526962221
1017726,599.2310569992313
1017727,91.195111746256
1017728,3355.3000859903304
1017729,3046.780096341024
1017730,1802.5846386855883
1017731,1815.9506604410365
1017732,223.5173638110219
1017739,5215.79495891988
1017740,3812.485012512043
1017741,4063.950296528244
1017742,3159.769805732129
1017743,3699.9743265392035
1017744,311.1478153301471
1017745,6932.278430335506
1017746,2448.703603559348
1017747,1143.2673394988674
1017748,1966.2225608348738
1017749,1739.380882580925
1017750,695.3259827181473
1017751,3394.140636968524
1017752,3813.626990384568
1017753,737.4564928215381
1017754,1956.4194584692289
1017756,3035.001651760881
1017757,1045.497539451547
1017758,735.7224656522208
1017759,817.8154958344948
1017760,8323.356653869887
1017761,927.156620763866
1017762,532.1188135949465
1017763,552.4900561466197
1017764,31452.952846752716
1017765,280.77418502104393
1017766,138.17339695429578
1017767,231.22234831583557
1017769,3870.0107408882573
1017770,4167.471800427453
1017771,4922.420401379034
1017772,26.430302652089242
1017773,342.5332171969496
1017774,251.23732579911723
1017775,139.09400763553316
1017776,1427.2564136198657
1017777,1790.853274754301
1017778,75.15672476182178
1017779,2689.621181537336
1017780,3140.046997359971
1017781,6075.707990787067
1017782,5096.7192933141305
1017783,74.13210755690979
1017784,338.50918155860387
1017785,101.42559575921874
1017786,101.88599704050773
1017787,234.32354979849003
1017788,221.00020410357823
1017789,300.1807049065099
1017790,3409.896645920898
1017792,6912.481917063872
1017794,233.08568456860505
1017795,1196.1430803753283
1017796,1044.876004207337
1017797,379.66772717986606
1017798,733.9818717204117
1017799,1086.2248318661264
1017800,1009.593616161741
1017801,1304.7849740924103
1017802,1158.1653476637782
1017803,2428.1527260523935
1017804,2742.01595131212
1017805,1004.118139522311
1017806,306.71178274860796
1017807,548.3005881667833
1017808,1484.9413019736191
1017809,2103.708966341389
1017810,855.3729758821631
1017811,295.2328184529442
1017812,258.7614394226489
1017813,146.53631073406086
1017814,133.04725657910967
1017815,542.5818719091928
1017816,1553.255957028492
1017818,57.74841755483975
1017819,84.5900903181246
1017820,1479.6830197465536
1017821,2098.032601766848
1017822,172.2572123345241
1017823,1152.901555121225
1017824,1705.6250621256106
1017825,2027.6935735243878
1017826,2334.695740215169
1017827,1996.8024743425874
1017828,1486.5360098923709
1017830,1262.2262787040277
1017833,1179.5378667059108
1017834,1545.4222251310423
1017835,1842.8412832779688
1017836,1011.0394901682449
1017837,948.8877159044722
1017838,739.993203540774
1017839,915.6354793151578
1017840,113.26192330715587
1017841,128.24771145646397
1017842,499.4510661642601
1017843,524.4135078700641
1017844,2990.590161718927
1017845,2989.2561852248773
1017846,457.5450890204305
1017847,2481.944548528612
1017848,1564.3805752484398
1017849,962.3148272898942
1017850,20670.22007001401
1017851,6183.689615319181
1017852,456.6531862112045
1017853,1553.5783632246296
1017854,15643.121621102255
1017855,1064.2740133107325
1017856,245.45835727939388
1017857,654.2100760423821
1017858,1846.0655406662945
1017859,2254.6559490035156
1017862,610.0077086514851
1017863,544.6966652265726
1017864,17.811101010649185
1017865,39.808523951560645
1017866,474.65587176699194
1017867,258.9687807330587
1017868,142.1894411947136
1017869,5465.527183905222
1017871,225.7376915991647
1017872,199.77539409524837
1017873,372.84908446968245
1017874,389.35789560783735
1017875,588.4356633742378
1017876,792.6930916795744
1017877,5537.6386497215
1017878,4253.172643292192
1017879,3964.6894927281355
1017880,4278.199145984973
1017887,344.68482911047556
1017888,327.09688834280485
1017889,25.230652628426583
1017890,57.57910554711313
1017891,2631.1140533954926
1017892,4054.094703095439
1017894,532.72317235036
1017895,4085.682465504956
1017896,1498.5054418878815
1017897,1814.6069639920818
1017900,121.42579860356336
1017901,249.91476922747023
1017902,2277.950172277911
1017903,1132.616327074202
1017906,84.46239677983584
1017908,18.169759830227523
1017909,9.560580159424198
1017910,81.05980813909076
1017911,678.3804601948759
1017912,353.8940258339833
1017913,142.525689779548
1017914,287.3547670315385
1017916,60.97244883999758
1017917,103.47787248611431
1017918,47.847059714390916
1017919,163.72086977603774
1017920,94.95319914139557
1017921,104.90321440407786
1017922,176.50046182008194
1017924,991.5315337727883
1017926,38138.98061277385
1017927,322.6852754424435
1017928,664.7466278957618
1017929,530.9177041231153
1017930,83.13039638577939
1017931,2267.51580943691
1017932,1589.6946332879365
1017933,1600.2989350020248
1017935,2646.060533347004
1017937,992.5352015989049
1017938,356.12492858406756
