level5.5_link_id,lat,lon
8894000.0,37.47374949099277,126.8864382060521
8894069.0,37.45734318707745,126.92197331456119
8894070.0,37.615533658906784,126.91864057634449
8894071.0,37.615474761318076,126.91872745127176
8894072.0,37.609190550217924,126.97868622462977
8894073.0,37.60940289751636,126.97869818508994
8894136.0,37.60430175617092,126.97483951542466
8894476.0,37.55775304736792,127.12604716162946
8894495.0,37.60118032882519,126.98050298169434
8894496.0,37.60104819012823,126.9804264181016
8894650.0,37.609829471890464,127.04801127491149
8894651.0,37.61459751444461,127.0530332057359
8894658.0,37.56821459070479,127.17858773149466
8894676.0,37.60982928993271,127.04789491296177
8894677.0,37.61450561393011,127.05305569994401
8894680.0,37.56829166032129,127.1786435022989
8894681.0,37.56277262299473,127.18080952952663
8894682.0,37.53073546791731,126.87291741233871
8894777.0,37.56284767933771,126.80205487513884
8894994.0,37.45064160698454,126.92732722965529
8894995.0,37.45100008274805,126.92706552074844
8895117.0,37.47294457788133,127.03144720185345
8895144.0,37.58870735065615,127.119351172667
8895160.0,37.548975039303166,127.17928888534827
8895206.0,37.522918666890575,126.80714925905882
8895250.0,37.475765312228646,126.88066449234549
8895251.0,37.47585259589981,126.88063627758429
8895252.0,37.47084947862517,126.94014726286439
8895253.0,37.5330494333481,127.01241757373185
8895254.0,37.6042522689182,126.97562350192976
8895372.0,37.47676759063326,126.88432967271471
8895373.0,37.47685248633393,126.88429167841305
8895587.0,37.5125389962439,127.00785518960777
8900890.0,37.47517837972744,126.87880289201541
8895795.0,37.46311908779455,127.04176775500599
8895870.0,37.45432787876718,126.89174789198654
8895948.0,37.47721242067266,126.87743834179625
8895949.0,37.43722258706886,127.06369203605716
8895950.0,37.46339134292172,127.04112761766821
8895951.0,37.46394865620925,127.04106934918842
8895952.0,37.464920984833014,127.0424779452049
8896089.0,37.45344128040395,127.01496711671437
8896090.0,37.56229720233794,127.17318238919322
8896227.0,37.455393880642205,126.8915227538949
8896245.0,37.49121521106516,127.005333563914
8896246.0,37.491130662661355,127.00537277147578
8896503.0,37.459747216709665,126.88832465978687
8896507.0,37.516376556314704,126.87757804805113
8896508.0,37.530880714824946,126.95272409227557
8896509.0,37.6020088112818,126.92019630556477
8896510.0,37.60206396699351,126.920104089863
8896749.0,37.4369920058759,127.08237945050763
8896764.0,37.48273438442487,127.11076267856805
8896765.0,37.66214796172323,127.04947136643366
8896766.0,37.662238216882535,127.04948348644456
8896767.0,37.645637850738055,127.05580539822907
8896768.0,37.64572653511841,127.05582570272318
8896769.0,37.651770474427515,127.04753221518641
8896770.0,37.651861780189535,127.04752867191235
8896771.0,37.61803047080304,127.0548394865702
8896772.0,37.61809431463797,127.05491827463985
8896773.0,37.61684366431698,127.05031819157342
8896774.0,37.61687176614063,127.05021088629677
8896779.0,37.566269340775605,127.1784963204749
8896780.0,37.566355887991165,127.1784642214565
8896781.0,37.5672663642987,127.17735366500152
8896782.0,37.56722694913758,127.17725019529853
8896783.0,37.565444246759505,127.176410768891
8896784.0,37.56552233977873,127.17635462228994
8896785.0,37.566075603770706,127.17399396118455
8896786.0,37.566091153959036,127.17410822366875
8896787.0,37.57140271514357,127.17160857519706
8896788.0,37.5713198393836,127.17152051678407
8896789.0,37.56307027388871,127.17669087987329
8896790.0,37.563156581404456,127.17669310988902
8896791.0,37.564628599506456,127.17831832868771
8896792.0,37.56462527369772,127.17820144803161
8896793.0,37.556354883979274,127.16396442439077
8896794.0,37.556443882066915,127.16394662965446
8896795.0,37.55717470836031,127.1722537765798
8896796.0,37.55726461478309,127.17226180734812
8896797.0,37.55762767234449,127.17660915969577
8896798.0,37.55771615719946,127.17658827714043
8896799.0,37.55549939839635,127.17172007174976
8896800.0,37.55549221821581,127.17160626559341
8897087.0,37.495404481046485,126.91242354231848
8897088.0,37.495484337209156,126.91236435644984
8897091.0,37.466462832373175,126.89981395217836
8897092.0,37.46655297408585,126.89981332840685
8897093.0,37.45151359733409,126.90793706622631
8897094.0,37.451433412914696,126.90788547381797
8897095.0,37.48423776338022,126.94056408068336
8897096.0,37.484152623839876,126.94052709747675
8897097.0,37.486474048216785,126.94319699512465
8897098.0,37.48656753081051,126.94320681560005
8897103.0,37.4907486455061,126.87517550920418
8897104.0,37.49068715049112,126.87509427209064
8897120.0,37.56499888400545,126.9017583814531
8897121.0,37.56492709483565,126.90169385007846
8897122.0,37.56657938779433,126.91667264610358
8897123.0,37.56667157683023,126.91666537142963
8897134.0,37.5460620824078,126.88635823550584
8897135.0,37.545654240698894,126.8872023071855
8900895.0,37.54517945459631,126.88674598456524
8897139.0,37.54640422423743,126.88620951352996
8897142.0,37.53113861366033,126.92462423459325
8897143.0,37.53105522246566,126.92458079552094
8897144.0,37.51751592266594,126.877374324421
8897145.0,37.56386145847642,126.97820845939965
8897146.0,37.60510087562833,126.93405401257483
8897147.0,37.6050527617229,126.93395526784276
8897148.0,37.60120839288281,126.93144873398212
8897149.0,37.60129830163028,126.93145423259466
8897251.0,37.6065930017292,127.02789571724341
8897252.0,37.60665499952846,127.02781297476889
8897253.0,37.66260370721678,127.05247797210828
8897256.0,37.65294611843232,127.05422970251863
8897257.0,37.65303531443265,127.05421327848303
8897258.0,37.62811355630371,127.05581633730198
8897259.0,37.62818530979789,127.0557475902231
8897260.0,37.664390284968555,127.05236393737977
8897261.0,37.664503512387505,127.05242088937415
8897264.0,37.5597644485425,127.17098694463972
8897265.0,37.55976281466773,127.1708728833318
8897470.0,37.64540896409977,127.04971512244339
8897471.0,37.64549955655872,127.04970957722911
8897472.0,37.61697260252555,127.05668924281059
8897473.0,37.61679258725875,127.05652920919492
8897474.0,37.61686318363909,127.0565996551811
8897475.0,37.61701275534535,127.05658815634854
8897476.0,37.617045432372514,127.05648255860089
8897477.0,37.61977005814627,127.06117035665311
8897478.0,37.6198474884429,127.06117057487347
8897479.0,37.54159124785128,126.8703319785024
8897480.0,37.54156217143595,126.87022247119586
8897481.0,37.54072087413682,126.86328624513999
8897482.0,37.54072820095048,126.86317091197505
8897483.0,37.52191745361047,126.86881952945066
8897484.0,37.516927526307214,126.86268436698714
8897485.0,37.50927524370043,126.86555520523785
8897486.0,37.50936284698945,126.86551477698993
8897487.0,37.5251661221387,126.85760309124976
8897488.0,37.525253991249826,126.85757821525134
8897489.0,37.56440766142513,126.81069841615914
8897490.0,37.564397463390456,126.81052724104796
8897491.0,37.498382414514104,126.98728035313366
8897494.0,37.490507452832254,126.96487956712969
8897495.0,37.49041975709622,126.96481586679676
8897496.0,37.500729294209286,126.9606206682803
8897497.0,37.500754774017764,126.96049727760976
8897498.0,37.499811211421786,126.92430358241535
8897499.0,37.499901332470714,126.92430576211083
8897500.0,37.50145405274189,126.93326675505703
8897501.0,37.50154167260112,126.93323251906658
8897502.0,37.504579605255856,126.91642550303187
8897503.0,37.504668755479116,126.91644775453629
8897504.0,37.48565071582736,126.91845732851277
8897505.0,37.485738636779075,126.91843240694539
8897510.0,37.48177480595241,126.92893142850775
8897511.0,37.481831919696766,126.92884406962365
8897512.0,37.4821670157342,126.9295036097588
8897513.0,37.48225970477736,126.92947055229823
8897515.0,37.480610646218466,126.92811940757389
8897516.0,37.480644119245156,126.92801375567906
8897517.0,37.478925717803065,126.92981691716572
8897518.0,37.479025642444746,126.92980363890135
8897519.0,37.47887705774927,126.88420906569347
8897520.0,37.478849319286354,126.88410143948421
8897521.0,37.47836617386966,126.88254436636751
8897522.0,37.47833659518911,126.88243749660784
8897523.0,37.47765496325108,126.88012854919974
8897524.0,37.4776250584283,126.88002185844044
8897525.0,37.48110445936589,126.88506548996908
8897526.0,37.48118632793668,126.88501820620124
8897527.0,37.47409815208899,126.88171150906543
8897528.0,37.47406701666008,126.88160536841231
8897529.0,37.47472099066254,126.88417791914097
8897530.0,37.47468998283164,126.88407169520747
8897786.0,37.53498260736983,126.82215942989767
8897810.0,37.55500701470697,126.91615544429136
8897811.0,37.555092719649934,126.91611883771459
8897961.0,37.62507078634168,127.0190314735656
8897962.0,37.62505641389564,127.01891786577255
8897969.0,37.55466542528108,126.86663452822518
8897970.0,37.5545800925813,126.86658912335466
8897971.0,37.557429143080675,126.80573517123065
8897972.0,37.55297075542476,126.81174363309604
8897973.0,37.55291641499285,126.81165189105216
8897974.0,37.55689582655136,126.80683817653247
8897975.0,37.55692403243934,126.80694570563138
8897978.0,37.467518465126304,126.91963117196023
8897979.0,37.467472890971045,126.91951218612603
8897980.0,37.4988328494496,126.986475357875
8897981.0,37.495564863436954,126.98879878990138
8897982.0,37.49552452227488,126.98869759291613
8897996.0,37.55203235443335,126.94471879444357
8897997.0,37.552061493957474,126.94461112230832
8898000.0,37.66298532286821,127.05253990361749
8898009.0,37.49360517838677,126.9933247604352
8898010.0,37.49369089039677,126.9932893178238
8898019.0,37.61491419557849,127.05871361811408
8898020.0,37.614851708387576,127.05863173377685
8898100.0,37.55859046952985,127.18093862190696
8898110.0,37.46337823221796,126.89105076869996
8898111.0,37.463348686469914,126.8909435608824
8898122.0,37.56185458220908,126.80630259880184
8898123.0,37.56194233114681,126.80632848691403
8898124.0,37.56165482853228,126.8051051227284
8898125.0,37.56196658388424,126.80545759478473
8898126.0,37.562055660361516,126.8054748681486
8898127.0,37.56227160680105,126.8040803301728
8898128.0,37.562550680781364,126.8013316243851
8898129.0,37.56243282727511,126.80258134296224
8898130.0,37.56189205817998,126.80143127337752
8898131.0,37.56203459358018,126.80162294662944
8898132.0,37.56228855802262,126.801996900237
8898133.0,37.56193622425089,126.80350198728753
8898134.0,37.561877840807576,126.8034965602563
8898135.0,37.562283524528624,126.80080479872767
8898150.0,37.56936096018968,126.9053212690551
8898151.0,37.56942408781853,126.90540616104498
8898153.0,37.457193835748306,127.01998546426401
8898154.0,37.45727213511571,127.01998332974128
8898203.0,37.528377356803,126.87032217113277
8898237.0,37.498404900848044,126.98646981236489
8898324.0,37.44578691776863,126.89592309621395
8898325.0,37.44581361393058,126.89603124367102
8898375.0,37.47566637980233,126.8795098092748
8898378.0,37.67904262797475,127.05055542633235
8898379.0,37.679127698018114,127.05059301196107
8898380.0,37.67300351148219,127.04993968687451
8898381.0,37.666290791859026,127.05088140575415
8898398.0,37.47746169673575,126.88610989980181
8898609.0,37.528824297872745,126.92250017929943
8898610.0,37.528885531316924,126.92241519033526
8898690.0,37.66068277557044,127.0528559024242
8898691.0,37.56336924916039,127.17288735029679
8898692.0,37.56345838491194,127.17285112410764
8898719.0,37.621898596083355,127.05162558521506
8898720.0,37.62194889542915,127.05171952508739
8898745.0,37.54539298006194,126.88849043256445
8898746.0,37.66432623936215,127.05246225207401
8898755.0,37.51140887523947,126.84951215837766
8898756.0,37.511488383422616,126.84945788880637
8899070.0,37.55643337971587,126.89508693879118
8899179.0,37.45547840523814,126.89083192015661
8899180.0,37.45281777248935,126.89249879723558
8899326.0,37.52794112376394,126.92373928658868
8899327.0,37.52801200881077,126.92366938035583
8899328.0,37.53058741754558,126.92624014366243
8899329.0,37.530506673279845,126.92618975332495
8899330.0,37.52991026181893,126.92784699284557
8899331.0,37.529832944742246,126.92778881719579
8899332.0,37.530169776954395,126.9272990935184
8899333.0,37.530092998144326,126.92723981047337
8899334.0,37.530255466216,126.92710979054095
8899335.0,37.53017624636857,126.92705580825141
8899336.0,37.530126616792046,126.92705230839844
8899337.0,37.530026214691716,126.92716528608695
8899338.0,37.530140127897795,126.92692057490078
8899347.0,37.66512915169118,127.05204809872596
8899348.0,37.665597508517834,127.05175513784879
8899357.0,37.46002909154706,127.02514372587477
8899358.0,37.46005897887212,127.02485479258885
8899359.0,37.46013177112752,127.02500055307733
8899360.0,37.46018613068722,127.0245187157362
8899364.0,37.558352209334394,126.8949862647123
8899365.0,37.558390764486276,126.89488392686386
8899366.0,37.55908159677317,126.89542315268376
8899367.0,37.55912119166463,126.89532144101227
8899368.0,37.55895308581908,126.89432311958195
8899390.0,37.46712163549427,127.04464027907164
8899414.0,37.51244701009169,126.87485826175731
8899415.0,37.51250114035337,126.87476762507275
8899416.0,37.51414485075308,126.87648132294905
8899417.0,37.518409007420146,126.87729194076189
8899643.0,37.636938679496346,127.05794209797405
8899644.0,37.634664675120455,127.05978038941015
8899645.0,37.63460432408759,127.05969640666153
8899648.0,37.640216401829534,127.05451649723872
8899649.0,37.63795704456608,127.05685545582196
8899655.0,37.662423114480504,127.05126999953437
8899656.0,37.64779448183368,127.0539565896228
8899657.0,37.65347937145518,127.05350658731622
8899658.0,37.65347832607606,127.05339322978926
8899659.0,37.66094486299003,127.04851895307678
8899660.0,37.66089467181484,127.0484214452564
8899661.0,37.657727232345486,127.05203997989005
8899662.0,37.65424328069548,127.05354317922774
8899663.0,37.654226345599525,127.05331828894559
8899664.0,37.657204739158,127.05248705950055
8899665.0,37.65709272456846,127.05224558766179
8899760.0,37.46307030876913,127.03978713633754
8899761.0,37.47633674510752,126.88220370736593
1013669.0,37.49814310251212,126.84918145590201
1013670.0,37.49823267081112,126.8491688121286
1013671.0,37.49833613603803,126.84799507087358
1013672.0,37.498052495668475,126.84776763804537
1013673.0,37.497966586899075,126.84780015132989
1013674.0,37.49898591890572,126.84785681068439
1013675.0,37.4987762394877,126.84762617691743
1013676.0,37.498803164782515,126.84773413967788
1013677.0,37.49892678877631,126.84968642940491
1013678.0,37.498996706714266,126.84971067227679
1013679.0,37.4994514334611,126.84777529740302
1013680.0,37.49940702812627,126.8476768501529
1013681.0,37.49665306400382,126.8502200840138
1013682.0,37.49675881670899,126.84999230703286
1013683.0,37.49670974572487,126.84989741665814
1013684.0,37.49697860737359,126.84999917945089
1013685.0,37.49728191236662,126.85076016451404
1013686.0,37.497317528427224,126.8506689161674
1013687.0,37.498059864737975,126.85035944815121
1013688.0,37.49823843292019,126.85046741773766
1013689.0,37.49832851742227,126.85046545472417
1013690.0,37.49739540409855,126.84947734845781
1013691.0,37.49734731350169,126.84938166520028
1013692.0,37.49849320733173,126.84876468243766
1013694.0,37.49797751404245,126.84899873670581
1013695.0,37.49943362521584,126.84740177017716
1013696.0,37.50077140571473,126.8470211042859
1013697.0,37.50380236609225,126.84544931039521
1013698.0,37.497708370848414,126.85369096027756
1013699.0,37.49761471686613,126.85369331068276
1013700.0,37.49472302205809,126.85622346989959
1013701.0,37.494712092609014,126.85633587960841
1013702.0,37.49704603680755,126.86098715692383
1013703.0,37.49713381204808,126.86094632289358
1013704.0,37.49630836849625,126.8442510626135
1013705.0,37.491681218968104,126.83265817673659
1013706.0,37.491595520286154,126.832693219992
1013707.0,37.485579602657,126.85591949388585
1013709.0,37.49727656272525,126.84881853690176
1013710.0,37.498455814999986,126.85071141948971
1013711.0,37.5012096668708,126.86336389734115
1013712.0,37.5011736866242,126.86326010264042
1013721.0,37.49384166025557,126.87190229068213
1013722.0,37.49872922165278,126.87194382101764
1013723.0,37.50328102857502,126.87346142608722
1013724.0,37.49915745718994,126.87180204394862
1013727.0,37.499517694396765,126.8688093228362
1013728.0,37.499604163128765,126.8688412526696
1013729.0,37.499212992283645,126.87017907132612
1013730.0,37.499299807610704,126.87020947655779
1013731.0,37.500739472144154,126.86952800988817
1013772.0,37.49809571435335,126.8507744188267
1013773.0,37.498418773139576,126.85025283998819
1013776.0,37.49284253927865,126.85591416309407
1013781.0,37.49921339371817,126.87193767420965
1013793.0,37.4897584133654,126.82549468871099
1013794.0,37.49508724262254,126.87157380271996
1013795.0,37.497407254992204,126.86793773104971
1013796.0,37.49739771077801,126.86805022095089
1013797.0,37.49977946263288,126.86898388365758
1013798.0,37.49980579767585,126.86887565454826
1013820.0,37.49114917549645,126.83318085179135
1013888.0,37.49821252195729,126.8475363781967
1013909.0,37.49103987308464,126.8329018144395
1013917.0,37.498895315496725,126.87182776839506
1013918.0,37.49898532666861,126.87183365459029
1013919.0,37.49900744748724,126.8715387280196
1013920.0,37.49891868322565,126.87151908574101
1013921.0,37.49883708908021,126.87153931096765
1013924.0,37.48513692520216,126.87220695166336
1013939.0,37.49883341785787,126.87145239130821
1013940.0,37.49865287458714,126.87149178633912
1013946.0,37.49099043430215,126.87213241783738
1013947.0,37.492843115383856,126.8721350028039
1013948.0,37.49209109905679,126.87311012671447
1013949.0,37.49217168951598,126.87316061379633
1013950.0,37.50166964909261,126.86951043749977
1013957.0,37.50282537813526,126.87023275767116
1013958.0,37.50285035958865,126.87012406436936
1013959.0,37.49770785609768,126.84867832282823
1013960.0,37.48779222770109,126.83752227486694
1013961.0,37.48785850471144,126.83759782610701
1013962.0,37.48953021746316,126.83463091169035
1013963.0,37.489466377834965,126.83455146551333
1013964.0,37.48490554359514,126.84013941768029
1013965.0,37.48135882371148,126.84235138635597
1013966.0,37.481355177667545,126.84247208684594
1013967.0,37.4937206782924,126.85782493558891
1013968.0,37.4936328529954,126.85779714211719
1013985.0,37.49894258465874,126.87183967385396
1013986.0,37.49888412478873,126.87207668800673
1014019.0,37.57349577016888,126.8141204218053
1014020.0,37.57046848825011,126.81662410345061
1014021.0,37.57046461062292,126.81673725486733
1014023.0,37.57292562804808,126.8428778284712
1014024.0,37.57158666048963,126.84188596614561
1014025.0,37.57156764888761,126.84199670544271
1014026.0,37.57376300024864,126.84406163714748
1014027.0,37.57388713662735,126.84353920306758
1014029.0,37.569752800402426,126.84151504569729
1014030.0,37.569738897464305,126.84162692915008
1014031.0,37.565530175764664,126.80142080897404
1014032.0,37.563629253864214,126.79901395756148
1014033.0,37.56337783853173,126.80047325976057
1014034.0,37.56401058630046,126.80010997570648
1014043.0,37.56543529868287,126.8055013423572
1014044.0,37.56714965427823,126.80504102327804
1014051.0,37.56514363172931,126.8593020902069
1014053.0,37.56606722542357,126.85830133412185
1014054.0,37.563484635432424,126.86288861459533
1014055.0,37.562368514636475,126.8557516185685
1014058.0,37.55184106495219,126.8165594475127
1014059.0,37.55185074054481,126.81667200143947
1014083.0,37.55397156506448,126.85118864507795
1014094.0,37.543753650458584,126.84318218715153
1014095.0,37.54381818308449,126.84310470915058
1014155.0,37.52875773877803,126.84823124496114
1014156.0,37.52783878535029,126.8488602240728
1014157.0,37.52787443304824,126.84896416650942
1014158.0,37.52927469609504,126.84822926819466
1014159.0,37.52924003820643,126.84812479469092
1014160.0,37.528192445394026,126.84824049109648
1014161.0,37.52826534351566,126.84846099816997
1014162.0,37.527025766674505,126.84956222845132
1014163.0,37.52533258417429,126.85020044700258
1014164.0,37.52258133304001,126.85172485947697
1014165.0,37.528997123230646,126.84851989049358
1014166.0,37.52803217590018,126.84821941842777
1014167.0,37.52788017862668,126.8485503242532
1014168.0,37.527679510344626,126.84876517112895
1014169.0,37.52762148669734,126.84842065864089
1014170.0,37.527511703406844,126.84863339377685
1014171.0,37.51736731056613,126.8541267424092
1014172.0,37.52254477257321,126.8516215014979
1014173.0,37.52787365608784,126.86421440597952
1014174.0,37.52431346604732,126.86482374272457
1014175.0,37.524337391317516,126.86493288666556
1014176.0,37.510509385758574,126.87182547137
1014177.0,37.52187597705731,126.85898374542502
1014178.0,37.52178573672207,126.8589906152566
1014179.0,37.52914192747373,126.85681887151621
1014180.0,37.527868408701565,126.86410140863643
1014216.0,37.50962933709594,126.8727255448884
1014217.0,37.509666164904154,126.87262253701458
1014218.0,37.50721416264615,126.8715715321932
1014219.0,37.50719051906062,126.87168071157703
1014248.0,37.558265604295485,126.80674615610292
1014252.0,37.53004909851436,126.84778093007982
1014259.0,37.5839788469496,126.81990420293756
1014272.0,37.56173658371074,126.80768174835093
1014273.0,37.561647948146316,126.80766087264509
1014274.0,37.50971557113924,126.87255389438839
1014275.0,37.50966111728581,126.87246373223871
1014276.0,37.510602772595895,126.87345133480983
1014277.0,37.50847904822333,126.87356970866298
1014278.0,37.508534912797046,126.8736585678814
1014282.0,37.56776034570781,126.80520713879423
1014283.0,37.56784813006274,126.80518146644306
1014289.0,37.56171391095155,126.80714121363287
1014290.0,37.561803377500816,126.80715494216396
1014293.0,37.56766102225465,126.81419007159744
1014294.0,37.58036009497,126.7966294203734
1014295.0,37.57291076604119,126.80247284359629
1014296.0,37.57298647370894,126.80253429116019
1014298.0,37.52757334517335,126.84910073734878
1014299.0,37.527668773818945,126.84966555857993
1014300.0,37.50827526310261,126.87183193725029
1014301.0,37.52810957759576,126.84878853821064
1014302.0,37.52806440148245,126.84858066131962
1014303.0,37.528342642068026,126.84892426970357
1014370.0,37.52807943377071,126.84850727648293
1014371.0,37.52788141034216,126.84877168548292
1014372.0,37.52816631210365,126.84901016326006
1014373.0,37.528130441472385,126.84879430923446
1014374.0,37.567623874703074,126.80383492954698
1014375.0,37.574262764814925,126.84325751721141
1014376.0,37.574155619972146,126.84377685265001
1014383.0,37.570505099173126,126.86194164782205
1014384.0,37.570550833464566,126.86184407120837
1014385.0,37.567095827081474,126.85894632679154
1014386.0,37.564692648263865,126.8575205251774
1014387.0,37.564651322208995,126.85762121850325
1014388.0,37.57080988910909,126.8501664902106
1014390.0,37.575137990346136,126.86545641420545
1014391.0,37.57519147494496,126.8653652302789
1014392.0,37.56749953967583,126.87814424686368
1014394.0,37.57463440473133,126.86602005175224
1014395.0,37.576761682729455,126.86705568326207
1014396.0,37.576827560120435,126.86697839406409
1014398.0,37.57460439085712,126.86653999007036
1014401.0,37.57459201641521,126.86578745416097
1014402.0,37.575445360448526,126.86316118496526
1014403.0,37.575859045739605,126.86645053348138
1014404.0,37.57473981712637,126.86698640248248
1014405.0,37.57542764052446,126.86497961949487
1014407.0,37.576388996145035,126.8652340563252
1014410.0,37.57579447609156,126.86350951939703
1014411.0,37.574078206721225,126.86413797896886
1014412.0,37.56549581260365,126.8585300579829
1014413.0,37.56746005677134,126.85676913423833
1014414.0,37.56412479922884,126.85685476609822
1014415.0,37.56539127757707,126.85855755699671
1014416.0,37.56552353057029,126.85693242628561
1014417.0,37.5666769300244,126.85961671762104
1014418.0,37.56383582218257,126.85723809018074
1014419.0,37.56421435607212,126.85942507835216
1014420.0,37.56571269618545,126.85865217239035
1014422.0,37.52872379141367,126.85699945194212
1014425.0,37.56342115509549,126.86205155112015
1014426.0,37.56842501126512,126.85446820928415
1014453.0,37.52793981291833,126.84902579649204
1014454.0,37.52776353482007,126.84930260239068
1014455.0,37.52694108601257,126.84920118916598
1014456.0,37.52819717752401,126.84918885410511
1014457.0,37.527965607726905,126.84938762627517
1014458.0,37.52782927159426,126.84980500103019
1014459.0,37.55814147991267,126.80586248679579
1014460.0,37.498154405946295,126.8300450701228
1014461.0,37.49817279498109,126.83015574005178
1014465.0,37.56480192388751,126.8613239924242
1014466.0,37.56521856812523,126.85945946729343
1014469.0,37.55020596925612,126.8183187278029
1014471.0,37.50518567570957,126.87099848318925
1014472.0,37.50520828801541,126.87088896215779
1014476.0,37.54860207899335,126.82001929090526
1014477.0,37.548688616519485,126.81998764089312
1014484.0,37.56161464216416,126.80107977178284
1014487.0,37.509140311984865,126.84295528073159
1014488.0,37.509225256580095,126.84291744765434
1014489.0,37.50752523442702,126.84348111241151
1014491.0,37.52834090154713,126.84924961374831
1014492.0,37.528252341946896,126.84955316132708
1014496.0,37.5635214078074,126.8566794524646
1014497.0,37.56363794679986,126.85653396024198
1014501.0,37.55052037155032,126.81854454127087
1014503.0,37.507665754999394,126.84387771086303
1014505.0,37.56523294870451,126.80146436819662
1014506.0,37.50860034198519,126.87228998625402
1014507.0,37.510678502023445,126.87305708902733
1014511.0,37.566840028455516,126.80449197804722
1014513.0,37.56344226689652,126.799130187414
1014514.0,37.56336154401249,126.80065655803463
1014517.0,37.57323313903393,126.80189468427318
1014521.0,37.573047681595035,126.80217424655665
1014574.0,37.591599140602284,126.7993684381522
1014576.0,37.592747884903105,126.80184768239666
1014577.0,37.58990404272773,126.80822397599462
1014794.0,37.590372984429976,126.80179785942457
1014860.0,37.59303725639397,126.80284837382449
1014861.0,37.593129104725186,126.80297677450385
1014920.0,37.59037389327134,126.80267596745398
1014921.0,37.58996104133738,126.80255743382509
1014936.0,37.59159509844474,126.80476554982214
1014937.0,37.58987161593665,126.80645864719384
1015081.0,37.59436460628213,126.80072436804423
1015088.0,37.593376378162304,126.80033951006396
1015089.0,37.593263428524715,126.80131942747296
1015090.0,37.5940987944742,126.79989737257874
1015091.0,37.59381857796701,126.79849475231252
1015094.0,37.59260627884178,126.79896241385653
1015095.0,37.599875387740425,126.79516712264356
