LINK ID,Final_Congestion_Hour_0,Final_Congestion_Hour_1,Final_Congestion_Hour_2,Final_Congestion_Hour_3,Final_Congestion_Hour_4,Final_Congestion_Hour_5,Final_Congestion_Hour_6,Final_Congestion_Hour_7,Final_Congestion_Hour_8,Final_Congestion_Hour_9,Final_Congestion_Hour_10,Final_Congestion_Hour_11,Final_Congestion_Hour_12,Final_Congestion_Hour_13,Final_Congestion_Hour_14,Final_Congestion_Hour_15,Final_Congestion_Hour_16,Final_Congestion_Hour_17,Final_Congestion_Hour_18,Final_Congestion_Hour_19,Final_Congestion_Hour_20,Final_Congestion_Hour_21,Final_Congestion_Hour_22,Final_Congestion_Hour_23
1035975,1.3515401859600829,0.9727819483623983,0.6076481078006017,0.5286266049924517,0.6948442488302845,2.0136858819042365,3.367950947271497,3.6785871996897415,3.5941159380672363,3.280754806241814,3.253506012170038,3.2834796856489916,3.3570514296427865,3.416998776600693,3.367950947271497,3.3815753443073846,3.62408961154619,3.3379772737925433,2.9537692773805038,2.798451151171381,2.583185678004352,2.3597455666157896,2.340671410765547,1.825669202808983
1035976,0.2885707950822826,0.32198425556549426,0.2106060539547887,0.19946823379371814,0.21971881590475553,0.3078088480877681,0.4748761505038265,0.6895323208808226,0.7421838343695198,0.6966200246196858,0.7077578447807563,0.6804195589308558,0.6642190932420259,0.6662441514531297,0.6702942678753371,0.7583843000583497,0.8241986919192211,0.8879880255689889,0.8738126180912628,0.5953671140644988,0.5052520236703825,0.43640004449285547,0.41311187506516245,0.32805943019880546
1035977,0.17645166337699794,0.29515550964879655,0.15506358296766484,0.16148000709046478,0.16682702719279804,0.23740769254359723,0.42134518406386173,0.8790501048235897,0.9250344777036559,0.828788115861657,0.7325417540196582,0.7410969861833914,0.6619610886688589,0.6544752605255924,0.7015290374261252,0.6715857248530588,0.7592768545313244,0.6908349972214586,0.6844185730986587,0.5796169790929265,0.5240079700286605,0.48123180920999437,0.3946100835521954,0.29087789356692995
1035978,0.25464158495806827,0.5169530971739097,0.33440882843890896,0.17640832692878225,0.4509917227570607,0.33901078479357283,0.6181961369765152,1.0369741652509288,1.323829444691644,1.081459743346013,0.944935038157651,1.1152074232802147,1.0032264853167268,1.106003510570887,0.9970905435105083,0.932663154545214,0.9756147471887435,0.9848186598980714,0.9387990963514324,0.9710127908340797,0.7531868567133224,0.7823325802928603,0.7087012786182383,0.5783125152360948
1035979,0.11863506922717461,0.2230038959523472,0.15017097370528432,0.10136540725106691,0.16143379673318065,0.16969320028697127,0.3589086271556295,0.5195915690202837,0.6622539940403038,0.5638920062633426,0.5233458433629158,0.5766565390282917,0.46102488927522284,0.5473731991557613,0.473789422040172,0.48580309993659476,0.5195915690202837,0.5038236167812289,0.48279968046248906,0.4632774538808021,0.3731748696576315,0.382935982948475,0.33413041649425756,0.2515363809563512
1035980,0.10040254493530984,0.12277485114372126,0.09494588488447778,0.09167188885397855,0.1162268590827228,0.17952411567237464,0.3044816308364287,0.4932820685952179,0.49764739663588353,0.5140173767883797,0.41688882788356907,0.37378121348199583,0.36832455343116377,0.3825118695633271,0.4027015117514057,0.4365328040665645,0.49055373856980183,0.6493425460490146,0.578405965388198,0.41688882788356907,0.2564630223891066,0.24554970228744252,0.2144467399976998,0.1844351097181235
1035985,0.14707816138044175,0.1378133953092328,0.06948574553406697,0.07411812856967144,0.11696767164901273,0.11001909709560603,0.20729914084329978,0.19571818325428864,0.36016778101824715,0.279101077895169,0.3068953761087958,0.3752230258839616,0.37406493012506054,0.3566934937415438,0.4018592283386873,0.4273373350345119,0.5118783254342933,0.5570440600314369,0.6045259861463826,0.45281544173033644,0.2663620245472567,0.18992770445978305,0.14707816138044175,0.1713981723173652
1035986,0.4417507818044317,0.3653188283543981,0.32775058004844937,0.269455022332322,0.2163412919687393,0.3471824326204918,0.3977052493078022,0.5350236741502356,0.5881374045138182,0.6930694084028475,0.7073194336223453,0.7163876314892984,0.7112058041367537,0.9987972222029821,0.9975017653648459,0.9871381106597565,1.101138312415739,0.9651153444114418,1.0583882367572455,1.1348201902072792,0.8044786964825575,0.6295920233341754,0.5427964151790525,0.4054779903366192
1035987,0.26791281064923816,0.17260489201491536,0.14483801808208113,0.13508208940297722,0.15459394676118507,0.20637541436565965,0.4135012847835581,1.0078624781566579,1.0386311762984473,1.0378807202462084,1.0086129342088967,1.0311266157760595,0.9740919558059136,1.1286859025670986,1.1204308859924723,1.1129263254700847,1.1174290617835172,1.0371302641939697,1.0386311762984473,0.75796061276115,0.5988639296865323,0.5755997920671307,0.4735377689626591,0.3362043114029656
1035988,0.1816376661258084,0.21093406388803554,0.11262837361922885,0.11718559104890863,0.1464819888111358,0.19335622523069926,0.5885320794900745,0.9589687534169024,1.244771389363963,1.000634741345403,0.964177001907965,0.9706873125217932,0.9570156602327539,1.1445126059110078,0.9771976231356214,1.139304357419945,0.9609218466010508,0.9205579207953156,0.9205579207953156,0.874334715437135,0.6692599311015449,0.5709542408327382,0.5449129983774251,0.3541608973922572
1035989,0.203951380976749,0.1741394621796836,0.13628305735801324,0.09889985759661378,0.11072998410338576,0.1443275433826182,0.23707573519571054,0.2829766260419858,0.32840431182799024,0.3624750761674936,0.45900890846275294,0.4575892932819403,0.4670533944873579,0.47320506027087933,0.49970454364604855,0.5347217181060936,0.6019168366645585,0.6426124718478541,0.6620138793189602,0.4722586501503376,0.38140327857832873,0.3752516127948073,0.34402007881692925,0.3198866207431144
1035990,0.16810076674818203,0.13655106272506282,0.11683249771061331,0.10500135870194362,0.1178184259613358,0.1740163362525169,0.32437039448769434,0.6300081522116616,0.7044457351412086,0.6102895871972122,0.5195841881307445,0.48014705810184544,0.49986562311629495,0.5284575423872467,0.5466972150256125,0.4993726589909337,0.5097249056235197,0.4865555917315415,0.40521651104693734,0.340145246499254,0.288384013336324,0.27063730482331944,0.25190466805959244,0.19472082951768885
1035991,0.3097102411437681,0.28047505613904666,0.24301747535174725,0.20281909597025524,0.23662227863196444,0.36361261349622337,0.6851996485481596,1.256199355671626,1.4763768427384345,1.304620130835696,1.0168362784454688,0.9976506882861204,1.099060236271248,1.1502218100295105,1.1648394025318713,1.070738650797924,1.2022969833191708,1.1319498194015596,0.9336987210882921,0.7500652152773853,0.7902635946588774,0.6212476813503314,0.5837901005630319,0.38645260178116203
